COD_SIM,ID_EST,NTS_LEC_10,NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,NTS_MAT_11,RAN_NOT_11,TEXTO 1,TEXTO 2,TEXTO 3,TEXTO 4,NTS_LEC_10,NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,NTS_MAT_11,RAN_NOT_11,NTS_LEC_10,NTS_MAT_10,NTS_LEC_11,NTS_MAT_11,Constante 0-5 para 0-10,Comparador 0-10,NTS_LEC_10,NTS_MAT_10,NTS_LEC_11,NTS_MAT_11,,,NTS_LEC_10,CUAL_NTS_LEC_10,CUAN_CON_PROM_NTS_LEC_10,NTS_MAT_10,CUAL_NTS_MAT_10,CUAN_CON_PROM_NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,CUAL_NTS_LEC_10,CUAN_CON_PROM_NTS_LEC_10,NTS_MAT_11,CUAL_NTS_MAT_11,CUAN_CON_PROM_NTS_MAT_11,RAN_NOT_11,SUPERIOR,ALTO,BASICO,BAJO
16103142,1234193834,4.3,4.2,0-5,NO TIENE,NO TIENE,,04/03/2018,04/02/2018,NO TIENE,NO TIENE,4.3,4.2,0-5,NO TIENE,NO TIENE,,4.3,4.2,NO TIENE,NO TIENE,,,4.3,4.2,NO TIENE,NO TIENE,,,"4,30",ALTO,"4,30","4,2",ALTO,"4,2",0-5,,,,,,,,,,,
16103081,1112498014,3.6,3.0,0-5,4.1,3.0,0-5,03/06/2018,3.0,04/01/2018,3.0,3.6,3.1,0-5,4.1,3.1,0-5,3.6,3.1,4.1,3.1,,,3.6,3.1,4.1,3.1,,,"3,60",BASICO,"3,60","3,1",BASICO,"3,1",0-5,"4,1",ALTO,"4,1","3,1",BASICO,"3,1",0-5,,,,
16122047,1116160416,3.5,3.5,0-5,4.5,4.6,0-5,03/05/2018,03/05/2018,04/05/2018,04/06/2018,3.5,3.5,0-5,4.5,4.6,0-5,3.5,3.5,4.5,4.6,,,3.5,3.5,4.5,4.6,,,"3,50",BASICO,"3,50","3,5",BASICO,"3,5",0-5,4.5,SUPERIOR,4.5,4.6,SUPERIOR,4.6,0-5,,,,
16203078,1144100054,3.6,3.5,0-5,3.6,3.5,0-5,03/06/2018,03/05/2018,03/06/2018,03/05/2018,3.6,3.5,0-5,3.6,3.5,0-5,3.6,3.5,3.6,3.5,,,3.6,3.5,3.6,3.5,,,"3,60",BASICO,"3,60","3,5",BASICO,"3,5",0-5,"3,6",BASICO,"3,6","3,5",BASICO,"3,5",0-5,,,,
16103052,1144096557,3.7,3.2,0-5,3.1,3.5,0-5,03/07/2018,03/02/2018,03/01/2018,03/05/2018,3.7,3.2,0-5,3.1,3.5,0-5,3.7,3.2,3.1,3.5,,,3.7,3.2,3.1,3.5,,,"3,70",BASICO,"3,70","3,2",BASICO,"3,2",0-5,"3,1",BASICO,"3,1","3,5",BASICO,"3,5",0-5,,,,
16103026,1107524315,3.2,3.7,0-5,NO TIENE,NO TIENE,,03/02/2018,03/07/2018,NO TIENE,NO TIENE,3.2,3.7,0-5,NO TIENE,NO TIENE,,3.2,3.7,NO TIENE,NO TIENE,,,3.2,3.7,NO TIENE,NO TIENE,,,"3,20",BASICO,"3,20","3,7",BASICO,"3,7",0-5,,,,,,,,,,,
16103130,1061816906,4.0,3.0,0-5,3.5,4.0,0-5,4.0,3.0,03/05/2018,4.0,4.1,3.1,0-5,3.5,4.1,0-5,4.1,3.1,3.5,4.1,,,4.1,3.1,3.5,4.1,,,"4,10",ALTO,"4,10","3,1",BASICO,"3,1",0-5,"3,5",BASICO,"3,5","4,1",ALTO,"4,1",0-5,,,,
16103122,1005975000,4.2,4.4,0-5,4.3,4.8,0-5,04/02/2018,04/04/2018,04/03/2018,04/08/2018,4.2,4.4,0-5,4.3,4.8,0-5,4.2,4.4,4.3,4.8,,,4.2,4.4,4.3,4.8,,,"4,20",ALTO,"4,20","4,4",SUPERIOR,"4,4",0-5,4.3,SUPERIOR,4.3,4.8,SUPERIOR,4.8,0-5,,,,
16203069,1007012304,3.2,3.1,0-5,3.4,3.4,0-5,03/02/2018,03/01/2018,03/04/2018,03/04/2018,3.2,3.1,0-5,3.4,3.4,0-5,3.2,3.1,3.4,3.4,,,3.2,3.1,3.4,3.4,,,"3,20",BASICO,"3,20","3,1",BASICO,"3,1",0-5,"3,4",BASICO,"3,4","3,4",BASICO,"3,4",0-5,,,,
16103031,99121505360,4.5,4.1,0-5,4.6,5.0,0-5,04/05/2018,04/01/2018,04/06/2018,5.0,4.5,4.1,0-5,4.6,5.1,0-5,4.5,4.1,4.6,5.1,,,4.5,4.1,4.6,5.1,,,"4,50",SUPERIOR,"4,50","4,1",ALTO,"4,1",0-5,4.6,SUPERIOR,4.6,5,SUPERIOR,5,0-5,,,,
16103049,1118311147,4.0,3.6,0-5,NO TIENE,NO TIENE,,4.0,03/06/2018,NO TIENE,NO TIENE,4.1,3.6,0-5,NO TIENE,NO TIENE,,4.1,3.6,NO TIENE,NO TIENE,,,4.1,3.6,NO TIENE,NO TIENE,,,"4,10",ALTO,"4,10","3,6",BASICO,"3,6",0-5,,,,,,,,,,,
16103141,1233191613,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,BASICO,BASICO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,BASICO,BASICO,BASICO,BASICO,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,
16103116,98030954726,3.3,4.2,0-20,NO TIENE,NO TIENE,,03/03/2018,04/02/2018,NO TIENE,NO TIENE,"3,30","4,20",0-5,,,,"3,3","4,2",0,0,,,"3,3","4,2",NO TIENE,NO TIENE,,,"3,30",BASICO,"3,30","4,2",ALTO,"4,2",0-5,,,,,,,,,,,
16103085,99080506747,3.9,4.1,0-5,3.3,3.9,0-5,03/09/2018,04/01/2018,03/03/2018,03/09/2018,3.9,4.1,0-5,3.3,3.9,0-5,3.9,4.1,3.3,3.9,,,3.9,4.1,3.3,3.9,,,"3,90",BASICO,"3,90","4,1",ALTO,"4,1",0-5,"3,3",BASICO,"3,3","3,9",BASICO,"3,9",0-5,,,,
16103156,98121817349,BAJO,BAJO,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",BAJO,BAJO,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",BAJO,BAJO,BAJO,BAJO,,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",0,0,0,0,,,DESEMPEÑO BASICO,DESEMPEÑO BASICO,DESEMPEÑO BASICO,DESEMPEÑO BASICO,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,
16103021,1143875103,4.0,4.3,0-5,NO TIENE,NO TIENE,,4.0,04/03/2018,NO TIENE,NO TIENE,4.1,4.3,0-5,NO TIENE,NO TIENE,,4.1,4.3,NO TIENE,NO TIENE,,,4.1,4.3,NO TIENE,NO TIENE,,,"4,10",ALTO,"4,10","4,3",ALTO,"4,3",0-5,,,,,,,,,,,
16103097,1234194260,3.5,4.9,0-5,NO TIENE,NO TIENE,,03/05/2018,04/09/2018,NO TIENE,NO TIENE,3.5,4.9,0-5,NO TIENE,NO TIENE,,3.5,4.9,NO TIENE,NO TIENE,,,3.5,4.9,NO TIENE,NO TIENE,,,"3,50",BASICO,"3,50",4.9,SUPERIOR,4.9,0-5,,,,,,,,,,,
16103014,1234195750,4.9,4.7,0-5,SUPERIOR,SUPERIOR,"BAJO, BASICO, ALTO, SUPERIOR",04/09/2018,04/07/2018,SUPERIOR,SUPERIOR,4.9,4.7,0-5,SUPERIOR,SUPERIOR,"BAJO, BASICO, ALTO, SUPERIOR",4.9,4.7,SUPERIOR,SUPERIOR,,,4.9,4.7,SUPERIOR,SUPERIOR,,,4.9,SUPERIOR,4.9,4.7,SUPERIOR,4.7,0-5,SUPERIOR,SUPERIOR,4.75,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,
16107041,99121609882,3.7,3.9,0-5,NO TIENE,NO TIENE,,03/07/2018,03/09/2018,NO TIENE,NO TIENE,3.7,3.9,0-5,NO TIENE,NO TIENE,,3.7,3.9,NO TIENE,NO TIENE,,,3.7,3.9,NO TIENE,NO TIENE,,,"3,70",BASICO,"3,70","3,9",BASICO,"3,9",0-5,,,,,,,,,,,
16107019,98112314040,4.5,4.5,0-5,NO TIENE,NO TIENE,,04/05/2018,04/05/2018,NO TIENE,NO TIENE,4.5,4.5,0-5,NO TIENE,NO TIENE,,4.5,4.5,NO TIENE,NO TIENE,,,4.5,4.5,NO TIENE,NO TIENE,,,"4,50",SUPERIOR,"4,50","4,5",SUPERIOR,"4,5",0-5,,,,,,,,,,,
16107053,1144102030,3.6,3.3,0-5,3.4,3.5,0-5,03/06/2018,03/03/2018,03/04/2018,03/05/2018,3.6,3.3,0-5,3.4,3.5,0-5,3.6,3.3,3.4,3.5,,,3.6,3.3,3.4,3.5,,,"3,60",BASICO,"3,60","3,3",BASICO,"3,3",0-5,"3,4",BASICO,"3,4","3,5",BASICO,"3,5",0-5,,,,
16107011,99021405040,4.4,5.0,0-5,NO TIENE,NO TIENE,,04/04/2018,5.0,NO TIENE,NO TIENE,4.4,5.1,0-5,NO TIENE,NO TIENE,,4.4,5.1,NO TIENE,NO TIENE,,,4.4,5.1,NO TIENE,NO TIENE,,,"4,40",SUPERIOR,"4,40",5,SUPERIOR,5,0-5,,,,,,,,,,,
16107026,1144206119,5.0,4.7,0-5,4.8,4.6,0-5,5.0,04/07/2018,04/08/2018,04/06/2018,5.1,4.7,0-5,4.8,4.6,0-5,5.1,4.7,4.8,4.6,,,5.1,4.7,4.8,4.6,,,"5,00",SUPERIOR,"5,00",4.7,SUPERIOR,4.7,0-5,4.8,SUPERIOR,4.8,4.6,SUPERIOR,4.6,0-5,,,,
16107001,1133101998,3.1,3.8,0-5,3.4,3.7,0-5,03/01/2018,03/08/2018,03/04/2018,03/07/2018,3.1,3.8,0-5,3.4,3.7,0-5,3.1,3.8,3.4,3.7,,,3.1,3.8,3.4,3.7,,,"3,10",BASICO,"3,10","3,8",BASICO,"3,8",0-5,"3,4",BASICO,"3,4","3,7",BASICO,"3,7",0-5,,,,
16107038,1002956333,3.9,4.9,0-5,4.5,5.0,0-5,03/09/2018,04/09/2018,04/05/2018,5.0,3.9,4.9,0-5,4.5,5.1,0-5,3.9,4.9,4.5,5.1,,,3.9,4.9,4.5,5.1,,,"3,90",BASICO,"3,90",4.9,SUPERIOR,4.9,0-5,4.5,SUPERIOR,4.5,5,SUPERIOR,5,0-5,,,,
16107013,1116280000,3.4,4.8,0-5,NO TIENE,NO TIENE,,03/04/2018,04/08/2018,NO TIENE,NO TIENE,3.4,4.8,0-5,NO TIENE,NO TIENE,,3.4,4.8,NO TIENE,NO TIENE,,,3.4,4.8,NO TIENE,NO TIENE,,,"3,40",BASICO,"3,40",4.8,SUPERIOR,4.8,0-5,,,,,,,,,,,
16107047,98090173448,3.3,3.5,0-5,NO TIENE,NO TIENE,,03/03/2018,03/05/2018,NO TIENE,NO TIENE,3.3,3.5,0-5,NO TIENE,NO TIENE,,3.3,3.5,NO TIENE,NO TIENE,,,3.3,3.5,NO TIENE,NO TIENE,,,"3,30",BASICO,"3,30","3,5",BASICO,"3,5",0-5,,,,,,,,,,,
16107022,99122602865,4.1,4.5,0-5,4.4,4.5,0-5,04/01/2018,04/05/2018,04/04/2018,04/05/2018,4.1,4.5,0-5,4.4,4.5,0-5,4.1,4.5,4.4,4.5,,,4.1,4.5,4.4,4.5,,,"4,10",ALTO,"4,10","4,5",SUPERIOR,"4,5",0-5,"4,4",ALTO,"4,4",4.5,SUPERIOR,4.5,0-5,,,,
16107023,99012612920,3.4,4.0,0-5,3.9,4.3,0-5,03/04/2018,4.0,03/09/2018,04/03/2018,3.4,4.1,0-5,3.9,4.3,0-5,3.4,4.1,3.9,4.3,,,3.4,4.1,3.9,4.3,,,"3,40",BASICO,"3,40","4,1",ALTO,"4,1",0-5,"3,9",BASICO,"3,9","4,3",ALTO,"4,3",0-5,,,,
16107021,99011406501,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",9.7,9.8,0-10,ALTO,ALTO,09/07/2018,09/08/2018,,,"BAJO, BASICO, ALTO, SUPERIOR",9.7,9.8,0-10,0,0,#¡VALOR!,#¡VALOR!,,,ALTO,ALTO,"4,85","4,9",,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR","4,85",SUPERIOR,"4,85","4,9",SUPERIOR,"4,9",0-5,,,,
16207003,1234195775,4.2,4.2,0-5,NO TIENE,NO TIENE,,04/02/2018,04/02/2018,NO TIENE,NO TIENE,4.2,4.2,0-5,NO TIENE,NO TIENE,,4.2,4.2,NO TIENE,NO TIENE,,,4.2,4.2,NO TIENE,NO TIENE,,,"4,20",ALTO,"4,20","4,2",ALTO,"4,2",0-5,,,,,,,,,,,
16111003,98111070920,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,,ALTO,ALTO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,,0,0,0,0,,,ALTO,ALTO,NO TIENE,NO TIENE,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
15203017,97111024301,3.1,3.4,0-5,,,,03/01/2018,03/04/2018,30/12/1899,30/12/1899,3.1,3.4,0-5,NO TIENE,NO TIENE,NO TIENE,3.1,3.4,NO TIENE,NO TIENE,,,3.1,3.4,NO TIENE,NO TIENE,,,"3,10",BASICO,"3,10",3.4,SUPERIOR,3.4,0-5,,,,,,,,,,,
15203033,1144094204,6.0,4.0,0-10,6.0,4.0,0-10,6.0,4.0,6.0,4.0,6.0,4.0,0-10,6.0,4.0,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,3,2,3,2,,,"3,00",BAJO,"3,00",2,BAJO,2,0-5,3,BAJO,3,2,BAJO,2,0-5,,,,
16103001,1151966922,3.9,3.8,0-5,4.6,3.6,0-5,03/09/2018,03/08/2018,04/06/2018,03/06/2018,3.9,3.8,0-5,4.6,3.6,0-5,3.9,3.8,4.6,3.6,,,3.9,3.8,4.6,3.6,,,"3,90",BASICO,"3,90","3,8",BASICO,"3,8",0-5,4.6,SUPERIOR,4.6,"3,6",BASICO,"3,6",0-5,,,,
15203050,98010752043,BAJO,DESEMPEÑO ALTO,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",BAJO,BAJO,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR}",BAJO,DESEMPEÑO ALTO,BAJO,BAJO,,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR}",0,0,0,0,,,DESEMPEÑO BASICO,DESEMPEÑO ALTO,DESEMPEÑO BASICO,DESEMPEÑO BASICO,,,BASICO,BASICO,3.5,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,
15203048,1144100271,4.1,3.9,0-5,3.9,3.3,0-5,04/01/2018,03/09/2018,03/09/2018,03/03/2018,4.1,3.9,0-5,3.9,3.3,0-5,4.1,3.9,3.9,3.3,,,4.1,3.9,3.9,3.3,,,"4,10",ALTO,"4,10","3,9",BASICO,"3,9",0-5,"3,9",BASICO,"3,9","3,3",BASICO,"3,3",0-5,,,,
15203020,98122817580,3.6,3.6,0-5,NO TIENE,NO TIENE,,03/06/2018,03/06/2018,NO TIENE,NO TIENE,3.6,3.6,0-5,NO TIENE,NO TIENE,,3.6,3.6,NO TIENE,NO TIENE,,,3.6,3.6,NO TIENE,NO TIENE,,,"3,60",BASICO,"3,60","3,6",BASICO,"3,6",0-5,,,,,,,,,,,
15203035,1143874310,4.3,4.8,0-5,4.2,4.8,0-5,04/03/2018,04/08/2018,04/02/2018,04/08/2018,4.3,4.8,0-5,4.2,4.8,0-5,4.3,4.8,4.2,4.8,,,4.3,4.8,4.2,4.8,,,"4,30",ALTO,"4,30",4.8,SUPERIOR,4.8,0-5,"4,2",ALTO,"4,2",4.8,SUPERIOR,4.8,0-5,,,,
15203018,1112493104,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",NO TIENE,NO TIENE,,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,NO TIENE,NO TIENE,,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",,,,0,0,0,0,,,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,NO TIENE,NO TIENE,,,ALTO,ALTO,4.25,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
15203041,98120508083,3.0,3.1,0-5,3.4,4.0,0-5,3.0,03/01/2018,03/04/2018,4.0,3.1,3.1,0-5,3.4,4.1,0-5,3.1,3.1,3.4,4.1,,,3.1,3.1,3.4,4.1,,,"3,10",BASICO,"3,10","3,1",BASICO,"3,1",0-5,"3,4",BASICO,"3,4","4,1",ALTO,"4,1",0-5,,,,
15203039,1144094770,3.2,3.4,0-5,3.9,3.9,0-5,03/02/2018,03/04/2018,03/09/2018,03/09/2018,3.2,3.4,0-5,3.9,3.9,0-5,3.2,3.4,3.9,3.9,,,3.2,3.4,3.9,3.9,,,"3,20",BASICO,"3,20",3.4,SUPERIOR,3.4,0-5,"3,9",BASICO,"3,9","3,9",BASICO,"3,9",0-5,,,,
15203019,1144103552,4.5,5.0,0-5,NO TIENE,NO TIENE,,04/05/2018,5.0,NO TIENE,NO TIENE,4.5,5.1,0-5,NO TIENE,NO TIENE,,4.5,5.1,NO TIENE,NO TIENE,,,4.5,5.1,NO TIENE,NO TIENE,,,"4,50",SUPERIOR,"4,50",5,SUPERIOR,5,0-5,,,,,,,,,,,
15203038,1144104843,3.7,4.5,0-5,4.2,4.6,0-5,03/07/2018,04/05/2018,04/02/2018,04/06/2018,3.7,4.5,0-5,4.2,4.6,0-5,3.7,4.5,4.2,4.6,,,3.7,4.5,4.2,4.6,,,"3,70",BASICO,"3,70","4,5",SUPERIOR,"4,5",0-5,"4,2",ALTO,"4,2",4.6,SUPERIOR,4.6,0-5,,,,
15203032,1151962308,15.38,15.25,0-20,14.33,17.40,0-20,15.38,15.25,14.33,17.40,15.38,15.25,0-20,14.33,17.40,0-20,"3,845","3,8125","3,5825","4,35",,,"3,845","3,8125","3,5825","4,35",,,"3,85",BASICO,"3,85","3,8125",BASICO,"3,8125",0-5,"3,5825",BASICO,"3,5825","4,35",ALTO,"4,35",0-5,,,,
16103108,1107518368,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,BASICO,ALTO,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,BASICO,ALTO,,,ALTO,ALTO,BASICO,ALTO,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,
15203021,99010406907,3.9,4.6,0-5,3.9,4.6,0-5,03/09/2018,04/06/2018,03/09/2018,04/06/2018,3.9,4.6,0-5,3.9,4.6,0-5,3.9,4.6,3.9,4.6,,,3.9,4.6,3.9,4.6,,,"3,90",BASICO,"3,90",4.6,SUPERIOR,4.6,0-5,"3,9",BASICO,"3,9",4.6,SUPERIOR,4.6,0-5,,,,
15207008,1114838058,4.3,4.1,0-5,NO TIENE,NO TIENE,,04/03/2018,04/01/2018,NO TIENE,NO TIENE,4.3,4.1,0-5,NO TIENE,NO TIENE,,4.3,4.1,NO TIENE,NO TIENE,,,4.3,4.1,NO TIENE,NO TIENE,,,"4,30",ALTO,"4,30","4,1",ALTO,"4,1",0-5,,,,,,,,,,,
15207018,1115092238,4.4,4.7,0-5,NO TIENE,NO TIENE,,04/04/2018,04/07/2018,NO TIENE,NO TIENE,4.4,4.7,0-5,NO TIENE,NO TIENE,,4.4,4.7,NO TIENE,NO TIENE,,,4.4,4.7,NO TIENE,NO TIENE,,,"4,40",SUPERIOR,"4,40",4.7,SUPERIOR,4.7,0-5,,,,,,,,,,,
15207013,98121521121,7.5,8.6,0-10,7.70,9.40,0-10,07/05/2018,08/06/2018,7.70,9.40,7.5,8.6,0-10,7.1,9.1,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,"3,75","4,3","3,55","4,55",,,"3,75",BASICO,"3,75","4,3",ALTO,"4,3",0-5,"3,55",BASICO,"3,55","4,55",SUPERIOR,"4,55",0-5,,,,
15207019,1107517084,4.4,4.7,0-5,4.3,4.4,0-5,04/04/2018,04/07/2018,04/03/2018,04/04/2018,4.4,4.7,0-5,4.3,4.4,0-5,4.4,4.7,4.3,4.4,,,4.4,4.7,4.3,4.4,,,"4,40",SUPERIOR,"4,40",4.7,SUPERIOR,4.7,0-5,4.3,SUPERIOR,4.3,"4,4",ALTO,"4,4",0-5,,,,
16107032,1144103804,3.8,4.2,0-5,4.3,3.9,0-5,03/08/2018,04/02/2018,04/03/2018,03/09/2018,3.8,4.2,0-5,4.3,3.9,0-5,3.8,4.2,4.3,3.9,,,3.8,4.2,4.3,3.9,,,"3,80",BASICO,"3,80","4,2",ALTO,"4,2",0-5,4.3,SUPERIOR,4.3,"3,9",BASICO,"3,9",0-5,,,,
15207011,1107522326,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,,ALTO,ALTO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,,0,0,0,0,,,ALTO,ALTO,NO TIENE,NO TIENE,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
15207021,1144173335,ACEPTABLE,SOBRESALIENTE,"INSUFICIENTE, ACEPTABLE, SOBRESALIENTE, EXCELENTE",4.0,4.0,0-5,ACEPTABLE,SOBRESALIENTE,4.0,4.0,,,"INSUFICIENTE, ACEPTABLE, SOBRESALIENTE, EXCELENTE",4.1,4.1,0-5,0,0,4.1,4.1,,,ACEPTABLE,SOBRESALIENTE,4.1,4.1,,,BASICO,BASICO,3.5,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR","4,1",ALTO,"4,1","4,1",ALTO,"4,1",0-5,,,,
15203026,97110601321,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,,BASICO,BASICO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,,0,0,0,0,,,BASICO,BASICO,NO TIENE,NO TIENE,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
15203028,97100111008,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,BASICO,BASICO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,BASICO,BASICO,BASICO,BASICO,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,
15203028,9710011108,3.1,3.1,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",3.8,3.8,"BAJO, BASICO, ALTO, SUPERIOR",03/01/2018,03/01/2018,03/08/2018,03/08/2018,3.1,3.1,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",3.8,3.8,"BAJO, BASICO, ALTO, SUPERIOR",3.1,3.1,3.8,3.8,,,3.1,3.1,3.8,3.8,,,"3,10",BASICO,"3,10","3,1",BASICO,"3,1",0-5,"3,8",BASICO,"3,8","3,8",BASICO,"3,8",0-5,,,,
15203026,97110601321,5,4,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",NO TIENE ,NO TIENE,NO TIENE,04/01/1900,03/01/1900,NO TIENE ,NO TIENE,,,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",,,NO TIENE,0,0,0,0,,,5,4,NO TIENE ,NO TIENE,,,"5,00",SUPERIOR,"5,00",4,ALTO,4,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
16122021,1113686422,8.4,8.8,0-10,3.6,4.5,0-5,08/04/2018,08/08/2018,03/06/2018,04/05/2018,8.4,8.8,0-10,3.6,4.5,0-5,#¡VALOR!,#¡VALOR!,3.6,4.5,,,"4,2","4,4",3.6,4.5,,,"4,20",ALTO,"4,20","4,4",SUPERIOR,"4,4",0-5,"3,6",BASICO,"3,6",4.5,SUPERIOR,4.5,0-5,,,,
16103118,99060712405,4.2,3.1,0-5,3.4,3.8,0-5,04/02/2018,03/01/2018,03/04/2018,03/08/2018,4.2,3.1,0-5,3.4,3.8,0-5,4.2,3.1,3.4,3.8,,,4.2,3.1,3.4,3.8,,,"4,20",ALTO,"4,20","3,1",BASICO,"3,1",0-5,"3,4",BASICO,"3,4","3,8",BASICO,"3,8",0-5,,,,
16103129,1144091619,4.6,4.5,0-5,4.2,4.4,0-5,04/06/2018,04/05/2018,04/02/2018,04/04/2018,4.6,4.5,0-5,4.2,4.4,0-5,4.6,4.5,4.2,4.4,,,4.6,4.5,4.2,4.4,,,4.6,SUPERIOR,4.6,"4,5",SUPERIOR,"4,5",0-5,"4,2",ALTO,"4,2","4,4",ALTO,"4,4",0-5,,,,
16103072,98090868764,4.4,3.6,0-5,NO TIENE,NO TIENE,0-5,04/04/2018,03/06/2018,NO TIENE,NO TIENE,4.4,3.6,0-5,O.I,O.I,0-5,4.4,3.6,O.I,O.I,,,4.4,3.6,NO TIENE,NO TIENE,,,"4,40",SUPERIOR,"4,40","3,6",BASICO,"3,6",0-5,,,,,,,,,,,
16103074,1113693640,3.6,4.3,0-5,3.9,4.3,0-5,03/06/2018,04/03/2018,03/09/2018,04/03/2018,3.6,4.3,0-5,3.9,4.3,0-5,3.6,4.3,3.9,4.3,,,3.6,4.3,3.9,4.3,,,"3,60",BASICO,"3,60","4,3",ALTO,"4,3",0-5,"3,9",BASICO,"3,9","4,3",ALTO,"4,3",0-5,,,,
